	Unnamed: 0	year	target	target_form	L	target_msd	masked_text	orig_text	target_i	A	B	msd	logit_A	logit_B
1097	1097	1880	tai	tai	109	SUBCAT_CC	3395 ( 3 — 1 ) Sittenkuin Keisarillinen Suomen TalouS » seura jo on ympärimatkustamaksi neumojaksi he » Wvishoidossa Uudenmaan , Turun ja Porin setä Ha » meenlinnan lääneissä ottanut hra Frans Mellinitt , jota sanottuun toimeen on opetettu Meises^ä Pohjoismaiden HemoishoitolouluSsa Klämestorplssa Ruotsissa , lehoitetaan tämän lautta niitä hetrosenomistajia mainituissa lääneis » sä , jolla muoden 1880 ajalla sanotulta neumojalta toimo . » nat apua , neumoja MATCH opetuStu hemoiöopissa , tallitoimes- sa , ajossa y. m. mila hemosen hoitoon ja läsittelemiseen kuuluu , ennen ensi tammiluun loppua siitä lähettämään talousseuran johtolunnalle kirjallisia hakemuksia , jotka su » malla sisältämät ilmoituksen ajasta , jolloin Meliinin apua toimotaan .	3395 ( 3 — 1 ) Sittenkuin Keisarillinen Suomen TalouS » seura jo on ympärimatkustamaksi neumojaksi he » Wvishoidossa Uudenmaan , Turun ja Porin setä Ha » meenlinnan lääneissä ottanut hra Frans Mellinitt , jota sanottuun toimeen on opetettu Meises^ä Pohjoismaiden HemoishoitolouluSsa Klämestorplssa Ruotsissa , lehoitetaan tämän lautta niitä hetrosenomistajia mainituissa lääneis » sä , jolla muoden 1880 ajalla sanotulta neumojalta toimo . » nat apua , neumoja tai opetuStu hemoiöopissa , tallitoimes- sa , ajossa y. m. mila hemosen hoitoon ja läsittelemiseen kuuluu , ennen ensi tammiluun loppua siitä lähettämään talousseuran johtolunnalle kirjallisia hakemuksia , jotka su » malla sisältämät ilmoituksen ajasta , jolloin Meliinin apua toimotaan .	68	eli	tai	SUBCAT_CC	4.335650444030762	3.987792730331421
1098	1098	1880	tai	tai	48	SUBCAT_CC	'V. r. f: ! . näfui 2 ) lin ) icSlaSfa^attbaS * koske^la Tolikokuuii 29 p. noin kello feitjemän MATCH kahdeksan vaiheilla illalla , Bämte ? tä itään Eulli pallon muptoi * neil tnliNlula , joka sätti jälkeensä säteitä , Railon fiilht ei näyttänyt oleman mitään kiireellistä .	'V. r. f: ! . näfui 2 ) lin ) icSlaSfa^attbaS * koske^la Tolikokuuii 29 p. noin kello feitjemän tai kahdeksan vaiheilla illalla , Bämte ? tä itään Eulli pallon muptoi * neil tnliNlula , joka sätti jälkeensä säteitä , Railon fiilht ei näyttänyt oleman mitään kiireellistä .	19	eli	tai	SUBCAT_CC	5.187703609466553	6.4257283210754395
1099	1099	1880	tai	tai	21	SUBCAT_CC	Ei myötäjäisten puutekaan siihen ollut esteenä , sillä ne eimät tässä pikkukaupungissa olleet tumalliset , MATCH sattui niitä peräti Harmoin .	Ei myötäjäisten puutekaan siihen ollut esteenä , sillä ne eimät tässä pikkukaupungissa olleet tumalliset , tai sattui niitä peräti Harmoin .	15	eli	tai	SUBCAT_CC	6.971744060516357	9.097731590270996
1100	1100	1880	tai	tai	28	SUBCAT_CC	Sitten nämä ehdoitukset lytätään seurakuntatai oikeimmiten yhteisen tirtollis-kokouksen tarlastettaVikst ja hywäksyttäwitst MATCH hylättäwikst , ja juuri tässä lopullisessa päätöksessä tulee tietysti nyt seurakunnilta pyydetty lausunto huomioon otettawakfi .	Sitten nämä ehdoitukset lytätään seurakuntatai oikeimmiten yhteisen tirtollis-kokouksen tarlastettaVikst ja hywäksyttäwitst tai hylättäwikst , ja juuri tässä lopullisessa päätöksessä tulee tietysti nyt seurakunnilta pyydetty lausunto huomioon otettawakfi .	11	eli	tai	SUBCAT_CC	7.131927013397217	8.123727798461914
1101	1101	1880	tai	tai	30	SUBCAT_CC	Jos sel « laista henkilöitä on laimalla^ ei heitä päästetä maalle , waan lähetetään takaisin sinne mistä owat tulleet , wieläpä laiwau kapteeuill , omistajan MATCH asiamiehen' kustannuksella . .	Jos sel « laista henkilöitä on laimalla^ ei heitä päästetä maalle , waan lähetetään takaisin sinne mistä owat tulleet , wieläpä laiwau kapteeuill , omistajan tai asiamiehen' kustannuksella . .	25	eli	tai	SUBCAT_CC	8.763548851013184	11.268356323242188
1102	1102	1880	tai	tai	40	SUBCAT_CC	Kun waan saatiin kaunis , monikirjawa ulkomainen wuorowiljelys pian toimeen ja hywästi kemiallisia lannoitus-aineita , kyllä kaikki käwi hywin , MATCH oiwa karja ulkomaisia eli ulkomaan rotuisia eläimiä ja niille kyllältä öljykakkuja , silloin näkyi tulewaisuus kauniina , loistamana .	Kun waan saatiin kaunis , monikirjawa ulkomainen wuorowiljelys pian toimeen ja hywästi kemiallisia lannoitus-aineita , kyllä kaikki käwi hywin , tai oiwa karja ulkomaisia eli ulkomaan rotuisia eläimiä ja niille kyllältä öljykakkuja , silloin näkyi tulewaisuus kauniina , loistamana .	20	eli	tai	SUBCAT_CC	7.536520957946777	6.851461410522461
1103	1103	1880	tai	tai	33	SUBCAT_CC	Herra pastori I. on siis jo alusta aitaansa täällä näyttänyt , ettei hän ole ruotsa » laisuuden orja eikä ruotsikiihkoisten hymän- MATCH pahantahtoinen tulkki ; ia olkoon hänelle kiitos ja kunnia tästä .	Herra pastori I. on siis jo alusta aitaansa täällä näyttänyt , ettei hän ole ruotsa » laisuuden orja eikä ruotsikiihkoisten hymän- tai pahantahtoinen tulkki ; ia olkoon hänelle kiitos ja kunnia tästä .	21	eli	tai	SUBCAT_CC	5.352938652038574	6.911855220794678
1104	1104	1880	tai	tai	74	SUBCAT_CC	loistaiseksi-lykkäystä » vatinalseen pal » velnkseen astulnisen suhteen myönnetään : 1> taloudellisten asiain järjeslälllistä » vartei » korkeintaai » kahden muoden ajaksi ; 2 ) aseivelmolliselle , joka harjoittaa opintoja , myönuetääu toistaiseksilykkäystä » vatiuaiseeu pallvelntseen astnmisen suhteen korkeintaan A mnoden ajaksi , joo hän aikoo opintojansa jatkaa normali- , reali- tahi scitsenlliokkaisessa lyseossa , kymnasissa , teknillisessä tahi » » eliluokkaisessa realikoulussa . kansakonlnopettaja-selninarissa , kauppa-opistossa » naanwiljelys-opiston ylelninässä osastoosa MATCH yliopistossa .	loistaiseksi-lykkäystä » vatinalseen pal » velnkseen astulnisen suhteen myönnetään : 1> taloudellisten asiain järjeslälllistä » vartei » korkeintaai » kahden muoden ajaksi ; 2 ) aseivelmolliselle , joka harjoittaa opintoja , myönuetääu toistaiseksilykkäystä » vatiuaiseeu pallvelntseen astnmisen suhteen korkeintaan A mnoden ajaksi , joo hän aikoo opintojansa jatkaa normali- , reali- tahi scitsenlliokkaisessa lyseossa , kymnasissa , teknillisessä tahi » » eliluokkaisessa realikoulussa . kansakonlnopettaja-selninarissa , kauppa-opistossa » naanwiljelys-opiston ylelninässä osastoosa tai yliopistossa .	71	eli	tai	SUBCAT_CC	9.276235580444336	10.01706314086914
1105	1105	1880	tai	tai	61	SUBCAT_CC	Nesyyt , minkätähden^ maitotalous ei ole meidän maassa wielä ottanut menestyäksensä , owat niinkuin tunnettu haettawat monen monitr isesta wäikeuksesta saada wöin , juuston y. m. kaupaksi oikeaan kahdella' MATCH kolmella ei ole min isoja määriä että kannattaa mitä pitkän matkan päähän kuljettaa ja jos kokoelee mitä kuukausien kuluessa on woiw walmistaa , niin sitä ei woi tuoreelta markkinapaikoille kuljettaa .	Nesyyt , minkätähden^ maitotalous ei ole meidän maassa wielä ottanut menestyäksensä , owat niinkuin tunnettu haettawat monen monitr isesta wäikeuksesta saada wöin , juuston y. m. kaupaksi oikeaan kahdella' tai kolmella ei ole min isoja määriä että kannattaa mitä pitkän matkan päähän kuljettaa ja jos kokoelee mitä kuukausien kuluessa on woiw walmistaa , niin sitä ei woi tuoreelta markkinapaikoille kuljettaa .	29	eli	tai	SUBCAT_CC	5.20751953125	8.589393615722656
1106	1106	1880	tai	tai	74	_	Jos joku rikkoo näitä järjestyssääntöjä » vastaan , määrätään tapahtuneen » varotuksen perästä missejä rangaistus » määräyksiä , ja olemme siinä tarkotuksessa nähneet käytettäivän : I:ksi niähennettyä runanannosta 8 päimän ajaksi ; 2:ksi särpimen pidättämistä yhtenä ja aina neljään päimään saakka ; 3 :ksi kieltoa lähteä asuntohuoneesta lyhemmäksi MATCH pitemmäksi ajaksi ; 4:k5 ruumiillista kuritusta ala-ikäisille ; s:ksi » vaiwaisten jättämistä kruununpalmelioille , semmoisiin tonniin ryhtymistä marten , joita ei moida laitoksessa käyttää .	Jos joku rikkoo näitä järjestyssääntöjä » vastaan , määrätään tapahtuneen » varotuksen perästä missejä rangaistus » määräyksiä , ja olemme siinä tarkotuksessa nähneet käytettäivän : I:ksi niähennettyä runanannosta 8 päimän ajaksi ; 2:ksi särpimen pidättämistä yhtenä ja aina neljään päimään saakka ; 3 :ksi kieltoa lähteä asuntohuoneesta lyhemmäksi tai pitemmäksi ajaksi ; 4:k5 ruumiillista kuritusta ala-ikäisille ; s:ksi » vaiwaisten jättämistä kruununpalmelioille , semmoisiin tonniin ryhtymistä marten , joita ei moida laitoksessa käyttää .	48	eli	tai	_	9.507579803466797	15.701010704040527
1107	1107	1880	tai	tai	61	SUBCAT_CC	Jos nyt siimo iira saattaa hänen hnomio » sa uiihin , niin ci hän siitä loutkaa » » u , » vaan imaaja on hänen mielestänsä pitemmin Ijötätiui , joka on estänyt hänet tyhmyyttä tekemästä ja tehnyt hänen cv * l , etytscnsä maan minttoman » alirun esincctsi , cuucufuiii se on ehtinyt m * hingoitlaa Ijäutä itseä MATCH muita .	Jos nyt siimo iira saattaa hänen hnomio » sa uiihin , niin ci hän siitä loutkaa » » u , » vaan imaaja on hänen mielestänsä pitemmin Ijötätiui , joka on estänyt hänet tyhmyyttä tekemästä ja tehnyt hänen cv * l , etytscnsä maan minttoman » alirun esincctsi , cuucufuiii se on ehtinyt m * hingoitlaa Ijäutä itseä tai muita .	58	eli	tai	SUBCAT_CC	5.093686103820801	7.84491491317749
1108	1108	1880	tai	tai	74	SUBCAT_CC	"Hämesnliiinaitci ja zI<NWBWWWW Tampereelta kello 0,30 min . i. r. r. Tawarajuna lähtee Jutulta Sam « l^^^MZl^M^ . vereelle , Hämeenlinnaan ja Helsinkiin i ! ^ "" — 5M>- > « > joka maanantai , k ? ? klwiikko ja perjan » I MATCH kello 2,35 j. v. v. ja tulee Helsingistä , Hämeenlinnasta ! ja Tampereelta joka sunnuntai . keSkimiiklo ja perjantai keli , ! 12,10 sydänväimällä , kaikki Turun ajan mukaisesti ."	"Hämesnliiinaitci ja zI<NWBWWWW Tampereelta kello 0,30 min . i. r. r. Tawarajuna lähtee Jutulta Sam « l^^^MZl^M^ . vereelle , Hämeenlinnaan ja Helsinkiin i ! ^ "" — 5M>- > « > joka maanantai , k ? ? klwiikko ja perjan » I tai kello 2,35 j. v. v. ja tulee Helsingistä , Hämeenlinnasta ! ja Tampereelta joka sunnuntai . keSkimiiklo ja perjantai keli , ! 12,10 sydänväimällä , kaikki Turun ajan mukaisesti ."	43	eli	tai	SUBCAT_CC	7.616631507873535	4.626425743103027
1109	1109	1880	tai	tai	47	SUBCAT_CC	On sitten » vielä tästä lah'osta lisättäivä se , että se nielkein kokonaan karttaa yhteistä Jumalan paliuelusta kirkossa ja taitan juosta , kuin » villi härkä- MATCH sika-lanma kirkon ohitse kirkon-menoin aikana , kiljuen ja hyppien , kuteu nä'in heidän esim. tekeiväu luhauuus-päiivllnä 1871 H:n kirkon ohitse	On sitten » vielä tästä lah'osta lisättäivä se , että se nielkein kokonaan karttaa yhteistä Jumalan paliuelusta kirkossa ja taitan juosta , kuin » villi härkä- tai sika-lanma kirkon ohitse kirkon-menoin aikana , kiljuen ja hyppien , kuteu nä'in heidän esim. tekeiväu luhauuus-päiivllnä 1871 H:n kirkon ohitse	26	eli	tai	SUBCAT_CC	9.024784088134766	11.502872467041016
1110	1110	1880	tai	tai	20	SUBCAT_CC	Suurin osa lapsista oppii kotona , isältään MATCH äidillään lukemaan ja hankkii itselleen sittemmin koulussa taikka itsekseen lukemalla tietoja .	Suurin osa lapsista oppii kotona , isältään tai äidillään lukemaan ja hankkii itselleen sittemmin koulussa taikka itsekseen lukemalla tietoja .	7	eli	tai	SUBCAT_CC	10.628912925720215	18.161535263061523
1111	1111	1880	tai	tai	120	SUBCAT_CC	615 ( 3 2 ) haluamat hanktia maltionrautateitä Marten tänä muonna tarLittaMia 1,150,000 lilogrammio ratalisloja Vignoles-laaMaa niihin luulumine 97 , ? 15,2 lilogrammia yhdiStyelisloineen ja 8,222,5 lilogrammia poh>alewy « neen , kaikki Bessemerin tenästä , setä 12,132.51 i » logrammia yhdiStys-pulttia ja 31,602 tilogrammia tislo- naulojc , molemmat raudasta , ensintuleman tesaluun lulurssa hanlittamat malsutta laiman siivulla jolo Sörnääsiin , Hankoniemeen tai Turkuun , lchoitetaan tämän lautta wi « . meistään 31 p:nä ensintulemaa maalisluuta ennen lello lahtlltlltoista päimäUä rautatienhallitulselle jättämään MATCH lähettämään sinetillä » varustettuja tarjoulsia , jolla tulelvat yhdellä lerta » amattalvilsi ja tu » littl , » vilsi ; ja ilmoitelaan salnalla että rautatienhallitus etupäässä haluaa tebdä kont » lahdin tehtailijain itsensä eikä heidän asiamleStensä laiissa .	615 ( 3 2 ) haluamat hanktia maltionrautateitä Marten tänä muonna tarLittaMia 1,150,000 lilogrammio ratalisloja Vignoles-laaMaa niihin luulumine 97 , ? 15,2 lilogrammia yhdiStyelisloineen ja 8,222,5 lilogrammia poh>alewy « neen , kaikki Bessemerin tenästä , setä 12,132.51 i » logrammia yhdiStys-pulttia ja 31,602 tilogrammia tislo- naulojc , molemmat raudasta , ensintuleman tesaluun lulurssa hanlittamat malsutta laiman siivulla jolo Sörnääsiin , Hankoniemeen tai Turkuun , lchoitetaan tämän lautta wi « . meistään 31 p:nä ensintulemaa maalisluuta ennen lello lahtlltlltoista päimäUä rautatienhallitulselle jättämään tai lähettämään sinetillä » varustettuja tarjoulsia , jolla tulelvat yhdellä lerta » amattalvilsi ja tu » littl , » vilsi ; ja ilmoitelaan salnalla että rautatienhallitus etupäässä haluaa tebdä kont » lahdin tehtailijain itsensä eikä heidän asiamleStensä laiissa .	81	eli	tai	SUBCAT_CC	3.8626198768615723	5.240142345428467
1112	1112	1880	tai	tai	215	SUBCAT_CC	"'delN , on itelrroDtnen lol< mes>'a miilosll , tarjouffrn tiijtt ) nffl ) tti ) ä liinie jättämään sellainen roofuuS puiden binnan suoriltamilcsta ja laup . partitojen täyttämisestä ionia herra lumernööri katsoo tar » peelliselsi : että ostaja ei ole oikeutettu saamaan tätitettä siihen ma » jauteen , joka sydämen lobou ? feSta tahi muusta mahingoSta Moi tulla merfitttjjen ja huudeltujen puiden lufumääcään- , että ostaja "" tulee fustantaa tarpeellista apua puiden mittaamiseen luulioittamisla roatten ; että fun puut ennen niiden tuutioittamista rstainn tyynrilstä pannaan roaraätoon lauttausmeden rannalle , ostaja on melmolline » hanllimaan ja fustantamaan ne työmiehet , joita ebfä ruoibaon tarmita puu läjien puhdis » tamifeffi lumesta . t. iutil ? sii^l ! ystä mitattaessa ; että , fun tulissa , iota ennen sen mittaamista kolotaan , latwllnk'illuulc ! p ! mi ! asla on koko tuumia ia murtoluku tuumasta , murtoluku on muutettama ' / * ja 3 / i3 / i ja sen yli lillmmäiselsi ylemmäksi vuoli » tai fofotuumaffi selä . jos se on mähempi ' / * tai ' / , , lifimmäifeffi clemmafft puoli » MATCH fototuumaffi . että , jos fruunu , miranotnaifen met'ä » hoitajan ulos » anneltu » puuaineet , tahtoo toimituttaa tarfaStuS-fuuMofi » sällysmittaueto , ostajan tulee lattia lellaiSta uutta niit » tausta ."	"'delN , on itelrroDtnen lol< mes>'a miilosll , tarjouffrn tiijtt ) nffl ) tti ) ä liinie jättämään sellainen roofuuS puiden binnan suoriltamilcsta ja laup . partitojen täyttämisestä ionia herra lumernööri katsoo tar » peelliselsi : että ostaja ei ole oikeutettu saamaan tätitettä siihen ma » jauteen , joka sydämen lobou ? feSta tahi muusta mahingoSta Moi tulla merfitttjjen ja huudeltujen puiden lufumääcään- , että ostaja "" tulee fustantaa tarpeellista apua puiden mittaamiseen luulioittamisla roatten ; että fun puut ennen niiden tuutioittamista rstainn tyynrilstä pannaan roaraätoon lauttausmeden rannalle , ostaja on melmolline » hanllimaan ja fustantamaan ne työmiehet , joita ebfä ruoibaon tarmita puu läjien puhdis » tamifeffi lumesta . t. iutil ? sii^l ! ystä mitattaessa ; että , fun tulissa , iota ennen sen mittaamista kolotaan , latwllnk'illuulc ! p ! mi ! asla on koko tuumia ia murtoluku tuumasta , murtoluku on muutettama ' / * ja 3 / i3 / i ja sen yli lillmmäiselsi ylemmäksi vuoli » tai fofotuumaffi selä . jos se on mähempi ' / * tai ' / , , lifimmäifeffi clemmafft puoli » tai fototuumaffi . että , jos fruunu , miranotnaifen met'ä » hoitajan ulos » anneltu » puuaineet , tahtoo toimituttaa tarfaStuS-fuuMofi » sällysmittaueto , ostajan tulee lattia lellaiSta uutta niit » tausta ."	182	eli	tai	SUBCAT_CC	7.971460342407227	12.356420516967773
1113	1113	1880	tai	tai	20	SUBCAT_CC	Kaikilla tämmöisillä kansoilla on joko selwemmäZti MATCH hämärämmästi ollut wahwana pohjana ja siweellisenä tu< kena kansallistunne ja isäinmaanrak' kaus .	Kaikilla tämmöisillä kansoilla on joko selwemmäZti tai hämärämmästi ollut wahwana pohjana ja siweellisenä tu< kena kansallistunne ja isäinmaanrak' kaus .	6	eli	tai	SUBCAT_CC	8.017406463623047	15.422508239746094
1114	1114	1880	tai	tai	40	SUBCAT_CC	Palowakuutus-yhtiö Lontoossa , ' Perustettu wuonna 1782 , palowakuuttaa rakennuksia , irtainta omaisuutta> täwara-warastoja katon alla MATCH taiwasalla , paraastaan rakettawia tai Haminassa olewia laiwoja sekä kaupungissa että maalla ja tästä lähin myöskin tehtaita edullisimmilla ehdoilla helppoja Palkintoja Vastaan .	Palowakuutus-yhtiö Lontoossa , ' Perustettu wuonna 1782 , palowakuuttaa rakennuksia , irtainta omaisuutta> täwara-warastoja katon alla tai taiwasalla , paraastaan rakettawia tai Haminassa olewia laiwoja sekä kaupungissa että maalla ja tästä lähin myöskin tehtaita edullisimmilla ehdoilla helppoja Palkintoja Vastaan .	16	eli	tai	SUBCAT_CC	6.4368181228637695	9.02963924407959
1115	1115	1880	tai	tai	35	SUBCAT_CC	Kun seteli-pakat tulemat kassaan , saavi ae^ouutaiit oklies painetun kirjan , joka on warustettu ulosannon päimämäärällä , seteli-armolla , esim. 5 MATCH 10 punt . , ja kirjan lehdet omat numeroitut I:stä 100,000. een .	Kun seteli-pakat tulemat kassaan , saavi ae^ouutaiit oklies painetun kirjan , joka on warustettu ulosannon päimämäärällä , seteli-armolla , esim. 5 tai 10 punt . , ja kirjan lehdet omat numeroitut I:stä 100,000. een .	21	eli	tai	SUBCAT_CC	6.102977752685547	11.47472095489502
1116	1116	1880	tai	tai	59	SUBCAT_CC	Sen ensimmäinen welwollijuus on siitä , mikä milloinkin herättää ihmisten huonuota , julkituoda yhteiskunnan edistymiselle tärkeitä asioita : toiselta puolelta lukijain mieleen teroittaa semmoista , joka maikutti tai waikuttaa hyödyllisesti tälle edistymiselle , sekä toiselta puolen silmällä pitää myöskin semmoista , joka oli MATCH saattaa tulla wahing oksi yhteiskunnalle ja tnwalla tai toisella estää sitä kehittymästä toiwottuun suuntaan .	Sen ensimmäinen welwollijuus on siitä , mikä milloinkin herättää ihmisten huonuota , julkituoda yhteiskunnan edistymiselle tärkeitä asioita : toiselta puolelta lukijain mieleen teroittaa semmoista , joka maikutti tai waikuttaa hyödyllisesti tälle edistymiselle , sekä toiselta puolen silmällä pitää myöskin semmoista , joka oli tai saattaa tulla wahing oksi yhteiskunnalle ja tnwalla tai toisella estää sitä kehittymästä toiwottuun suuntaan .	43	eli	tai	SUBCAT_CC	7.097289562225342	13.44015884399414
